application_id,application_title,application_pi,application_institution,project_start_date,project_start_month,project_start_year,project_start_quarter,post_july2024,analysis_eligible_start_date,primary_its_window_2019_2025,drop_recent_12m_sample,website_match_status,website_url,leak_strict_21,leak_main_27,leak_archived_broad_48,leak_final_expanded,linkage_confidence,linked_lineage_count,linked_family_count,linked_repo_count,linked_notice_count,linked_targeted_row_count,linked_lineages,linked_repo_urls,evidence_grades,count_notes
94522,To explore the multi-level biomarkers and mechanisms of neurodevelopmental disorders,,Xinhua Hospital,2023-09-07,2023-09,2023,2023Q3,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/to-explore-the-multi-level-biomarkers-and-mechanisms-of-neurodevelopmental-disorders/,0,0,0,0,,0,0,0,0,0,,,,
94533,A Study of risk factors for cardiovascular and cerebrovascular diseases,,Huazhong University of Science and Technology,2022-11-10,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-study-of-risk-factors-for-cardiovascular-and-cerebrovascular-diseases/,0,0,0,0,,0,0,0,0,0,,,,
94551,The Role of GPR65 in the Prognosis of Cancer,,"Tectonic Therapeutic, Inc.",2023-02-22,2023-02,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-role-of-gpr65-in-the-prognosis-of-cancer/,0,0,0,0,,0,0,0,0,0,,,,
94579,Examining how greenspace works: which factors deliver the best health and wellbeing,,UK Biobank Ltd,2023-01-31,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/examining-how-greenspace-works-which-factors-deliver-the-best-health-and-wellbeing/,0,0,0,0,,0,0,0,0,0,,,,
94598,"Characterising plasma proteomic profiles in over 50,000 UK Biobank participants for better understanding of protein variability and associations in health and disease",,Olink Proteomics AB,2022-12-14,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/characterising-plasma-proteomic-profiles-in-over-50000-uk-biobank-participants-for-better-understanding-of-protein-variability-and-associations-in-health-and-disease/,0,0,0,0,,0,0,0,0,0,,,,
94607,Research on the influencing factors of global happiness,,Shandong Technology and Business University,2022-12-20,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/research-on-the-influencing-factors-of-global-happiness/,0,0,0,0,,0,0,0,0,0,,,,
94611,A novel integrated predictive model for pancreatic cancer in the UK Biobank cohort.,,University of Manchester,2022-11-30,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-novel-integrated-predictive-model-for-pancreatic-cancer-in-the-uk-biobank-cohort/,0,0,0,0,,0,0,0,0,0,,,,
94653,Application of machine learning and risk prediction model in late-life diseases,,Nanchang University,2022-12-14,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/application-of-machine-learning-and-risk-prediction-model-in-late-life-diseases/,0,0,0,0,,0,0,0,0,0,,,,
94669,"Relationship between lifestyle behaviours, mental health and biomarkers on longevity and disease outcomes - a biological age approach to good health.",,ReMark International BV,2022-12-14,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/relationship-between-lifestyle-behaviours-mental-health-and-biomarkers-on-longevity-and-disease-outcomes-a-biological-age-approach-to-good-health/,0,0,0,0,,0,0,0,0,0,,,,
94676,Genomics of poly(A) polymerases regulating human behaviour and physiology,,International Institute of Molecular and Cell Biology in Warsaw,2023-01-16,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genomics-of-polya-polymerases-regulating-human-behaviour-and-physiology/,0,0,0,0,,0,0,0,0,0,,,,
94695,Genetic and environmental factors for colorectal cancer incidence and prognosis,,Seoul National University,2022-11-11,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-and-environmental-factors-for-colorectal-cancer-incidence-and-prognosis/,0,0,0,0,,0,0,0,0,0,,,,
94719,Integrative analysis of risk factors with multiple health conditions associated with ageing,,University of Manchester,2023-02-16,2023-02,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-risk-factors-with-multiple-health-conditions-associated-with-ageing/,0,0,0,0,,0,0,0,0,0,,,,
94742,Prediction of progression of Alzheimer's disease (AD) in early stage using quantitative susceptibility mapping (QSM) image in UK Biobank brain imaging,,Fujifilm Corporation,2023-06-05,2023-06,2023,2023Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/prediction-of-progression-of-alzheimers-disease-ad-in-early-stage-using-quantitative-susceptibility-mapping-qsm-image-in-uk-biobank-brain-imaging/,0,0,0,0,,0,0,0,0,0,,,,
94757,Deciphering the complex relationship between asthma/allergy and pancreatic cancer risk,,National Cancer Research Center,2023-12-13,2023-12,2023,2023Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/deciphering-the-complex-relationship-between-asthma-allergy-and-pancreatic-cancer-risk/,0,0,0,0,,0,0,0,0,0,,,,
94790,Using Nomaly and other approaches to investigate the UK Biobank CNS disease datasets for novel target identification and phenotypic subtypes,,Astex Therapeutics Ltd,2023-03-02,2023-03,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/using-nomaly-and-other-approaches-to-investigate-the-uk-biobank-cns-disease-datasets-for-novel-target-identification-and-phenotypic-subtypes/,0,0,0,0,,0,0,0,0,0,,,,
94816,Early identification of chronic non-communicable diseases and disorders using machine learning,,Montera Inc. dba Forta,2022-11-11,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/early-identification-of-chronic-non-communicable-diseases-and-disorders-using-machine-learning/,0,0,0,0,,0,0,0,0,0,,,,
94828,The new mechanism and early warning system of subjective cognitive decline transforming into Alzheimer's disease,,Nanjing Drum Tower Hospital,2023-03-02,2023-03,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-new-mechanism-and-early-warning-system-of-subjective-cognitive-decline-transforming-into-alzheimers-disease/,0,0,0,0,,0,0,0,0,0,,,,
94859,"THE LIVERPRO SCORE, A MULTIVARIABLE MODEL FOR PREDICTION OF SIGNIFICANT FIBROSIS IN PRIMARY CARE: DEVELOPMENT, VALIDATION AND COMPARISON WITH NON-INVASIVE FIBROSIS TESTS",,Odense University Hospital,2023-06-21,2023-06,2023,2023Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-liverpro-score-a-multivariable-model-for-prediction-of-significant-fibrosis-in-primary-care-development-validation-and-comparison-with-non-invasive-fibrosis-tests/,0,0,0,0,,0,0,0,0,0,,,,
94885,"Impact factors on occurrence, development, and prognosis of cerebral small vessel disease (CSVD)",,Shanghai Ninth People's Hospital,2023-03-13,2023-03,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/impact-factors-on-occurrence-development-and-prognosis-of-cerebral-small-vessel-disease-csvd/,0,0,0,0,,0,0,0,0,0,,,,
94902,Unravelling the link between cardiometabolic disorders and brain health-The contribution of sex-differences,,Karolinska Institutet,2023-01-26,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/unravelling-the-link-between-cardiometabolic-disorders-and-brain-health-the-contribution-of-sex-differences/,0,0,0,0,,0,0,0,0,0,,,,
94918,Evaluating the utility of current clinical genetic testing methods,,Martingale Labs,2022-11-10,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/evaluating-the-utility-of-current-clinical-genetic-testing-methods/,0,0,0,0,,0,0,0,0,0,,,,
94939,Combination of polygenic risk score and classical risk factors to predict Pan-cancer risks,,Wuhan University,2022-11-10,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/combination-of-polygenic-risk-score-and-classical-risk-factors-to-predict-pan-cancer-risks/,0,0,0,0,,0,0,0,0,0,,,,
94956,Long-term outcomes for cancer patients in the UK Biobank,,University of Glasgow,2023-02-07,2023-02,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/long-term-outcomes-for-cancer-patients-in-the-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
94960,Genetic studies of the complex phenotypes using haplotype-aware models of gene and isoform expression (v2),,Seattle Children's Research Institute.,2023-02-09,2023-02,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-studies-of-the-complex-phenotypes-using-haplotype-aware-models-of-gene-and-isoform-expression-v2/,0,0,0,0,,0,0,0,0,0,,,,
94973,What about sex? The role of hormones and genetics in complex traits,,Mayo Clinic,2023-05-16,2023-05,2023,2023Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/what-about-sex-the-role-of-hormones-and-genetics-in-complex-traits/,0,0,0,0,,0,0,0,0,0,,,,
94994,Multi-view Investigation of Sleep Disorders Co-Existing with Psychiatric and Neurocognitive Illnesses using Machine Learning,,Zhejiang University,2023-04-26,2023-04,2023,2023Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-view-investigation-of-sleep-disorders-co-existing-with-psychiatric-and-neurocognitive-illnesses-using-machine-learning/,0,0,0,0,,0,0,0,0,0,,,,
95030,Whole genome and exome sequencing to implicate genetic variants in rare dementia syndromes,,University of Florida,2022-11-08,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/whole-genome-and-exome-sequencing-to-implicate-genetic-variants-in-rare-dementia-syndromes/,0,0,0,0,,0,0,0,0,0,,,,
95076,Associations between multimorbidity and breast cancer survival: A UK Biobank Cohort cross-sectional study,,Swansea University,2023-02-16,2023-02,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/associations-between-multimorbidity-and-breast-cancer-survival-a-uk-biobank-cohort-cross-sectional-study/,0,0,0,0,,0,0,0,0,0,,,,
95082,Unravelling genetic basis and risk factors for sarcopenia: A genome-wide association study and phenome-wide mendelian randomisation analysis,,Fudan University,2023-01-25,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/unravelling-genetic-basis-and-risk-factors-for-sarcopenia-a-genome-wide-association-study-and-phenome-wide-mendelian-randomisation-analysis/,0,0,0,0,,0,0,0,0,0,,,,
95095,The long-term impact of being breastfed on risk of adult cancers,,"Bispebjerg-Frederiksberg Hospital, University Hospital of Copenhagen",2022-10-19,2022-10,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-long-term-impact-of-being-breastfed-on-risk-of-adult-cancers/,0,0,0,0,,0,0,0,0,0,,,,
95105,Identification of cost-effective biomarkers for Alzheimer's disease,,University of Manchester,2022-12-20,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identification-of-cost-effective-biomarkers-for-alzheimers-disease/,0,0,0,0,,0,0,0,0,0,,,,
95114,The interaction effects of environmental and genetic factors on cardiovascular and mental disorders,,Sun Yat-Sen University,2022-12-06,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-interaction-effects-of-environmental-and-genetic-factors-on-cardiovascular-and-mental-disorders/,0,0,0,0,,0,0,0,0,0,,,,
95167,Developing predictive signatures for Diabetic Disease Transitions,,Phenome Health,2024-10-15,2024-10,2024,2024Q4,1,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/developing-predictive-signatures-for-diabetic-disease-transitions/,0,0,0,0,,0,0,0,0,0,,,,
95179,Advancing Genomics for Diverse and Admixed Populations,,Baylor College of Medicine,2024-03-21,2024-03,2024,2024Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/advancing-genomics-for-diverse-and-admixed-populations/,0,0,0,0,,0,0,0,0,0,,,,
95180,Systematic evaluation of genetic and environmental factors and their interactions involved in the aetiology of rheumatic and musculoskeletal diseases.,,Hangzhou Medical College,2022-11-10,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/systematic-evaluation-of-genetic-and-environmental-factors-and-their-interactions-involved-in-the-aetiology-of-rheumatic-and-musculoskeletal-diseases/,0,0,0,0,,0,0,0,0,0,,,,
95200,Test of exome download and permissions,,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
95216,"Complex trait analysis from genotype, and low-pass cell-free and ancient DNA sequence data in structured populations.",,Katholieke Universiteit Leuven,2023-03-28,2023-03,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/complex-trait-analysis-from-genotype-and-low-pass-cell-free-and-ancient-dna-sequence-data-in-structured-populations/,0,0,0,0,,0,0,0,0,0,,,,
95237,Population genetic and counterfactual interpretation of genome-wide association study in admixed populations,,Seoul National University,2025-06-30,2025-06,2025,2025Q2,1,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/population-genetic-and-counterfactual-interpretation-of-genome-wide-association-study-in-admixed-populations/,0,0,0,0,,0,0,0,0,0,,,,
95259,"The role of dynamic environmental factors, genetic information, and gene-environment interactions in non-communicable chronic diseases and the development and validation of prediction models for risks",,Capital Medical University,2023-01-11,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-role-of-dynamic-environmental-factors-genetic-information-and-gene-environment-interactions-in-non-communicable-chronic-diseases-and-the-development-and-validation-of-prediction-models-for-risks/,0,0,0,0,,0,0,0,0,0,,,,
95292,"Genetic and Non-genetic determinants of mental disorders, sleep-wake disorders and their comorbidity.",,"Nanfang Hospital, Southern Medical University",2022-12-23,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-and-non-genetic-determinants-of-mental-disorders-sleep-wake-disorders-and-their-comorbidity/,0,0,0,0,,0,0,0,0,0,,,,
95302,Population Attributable Fraction of Hypertension for Dementia based on Age at Hypertension Diagnosis,,University of Galway,2024-01-04,2024-01,2024,2024Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/population-attributable-fraction-of-hypertension-for-dementia-based-on-age-at-hypertension-diagnosis/,0,0,0,0,,0,0,0,0,0,,,,
95318,Multi-modal AI representation learning to accelerate discovery of composite biomarkers,,IBM Research,2023-01-31,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-modal-ai-representation-learning-to-accelerate-discovery-of-composite-biomarkers/,0,0,0,0,,0,0,0,0,0,,,,
95325,Identification and Application of Early Prognostic Indicators of Left Bundle Branch Block Non-ischemic Cardiopathy,,Wake Forest School of Medicine,2023-01-31,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identification-and-application-of-early-prognostic-indicators-of-left-bundle-branch-block-non-ischemic-cardiopathy/,0,0,0,0,,0,0,0,0,0,,,,
95339,Genetic architecture of thyroid cancer and its clinical utility.,,"University of Colorado, Anschutz Medical Campus",2023-01-25,2023-01,2023,2023Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-architecture-of-thyroid-cancer-and-its-clinical-utility/,0,0,0,0,,0,0,0,0,0,,,,
95356,Association of education level with all cause and cause-specific mortality among individuals with T2DM:a prospective study in UK Biobank,,"Dongzhimen Hospital, Beijing University of Chinese Medicine",2022-11-22,2022-11,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/association-of-education-level-with-all-cause-and-cause-specific-mortality-among-individuals-with-t2dma-prospective-study-in-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
95373,"Socioeconomic, lifestyle, and multilevel biomarkers influencing musculoskeletal status, and potential causal relationships to frailty and key outcomes in old age: a longitudinal analysis of UK biobank",,Beijing Hospital,2022-12-22,2022-12,2022,2022Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/socioeconomic-lifestyle-and-multilevel-biomarkers-influencing-musculoskeletal-status-and-potential-causal-relationships-to-frailty-and-key-outcomes-in-old-age-a-longitudinal-analysis-of-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
