app_id,period,period_start,period_end,publication_count,any_publication,project_start_date,p1_existing_project_sample,original_stage3_classification,control_layer,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05
1128582,pre24,2022-07-05,2024-07-04,0,0,2026-02-17,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
1128582,post24,2024-07-05,2026-07-04,0,0,2026-02-17,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
1128609,pre24,2022-07-05,2024-07-04,0,0,2025-11-27,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1128609,post24,2024-07-05,2026-07-04,0,0,2025-11-27,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1128841,pre24,2022-07-05,2024-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1128841,post24,2024-07-05,2026-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129224,pre24,2022-07-05,2024-07-04,0,0,2026-03-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129224,post24,2024-07-05,2026-07-04,0,0,2026-03-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129230,pre24,2022-07-05,2024-07-04,0,0,2026-02-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129230,post24,2024-07-05,2026-07-04,0,0,2026-02-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129276,pre24,2022-07-05,2024-07-04,0,0,2025-11-25,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129276,post24,2024-07-05,2026-07-04,0,0,2025-11-25,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129501,pre24,2022-07-05,2024-07-04,0,0,2026-01-15,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1129501,post24,2024-07-05,2026-07-04,0,0,2026-01-15,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1130177,pre24,2022-07-05,2024-07-04,0,0,2026-01-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1130177,post24,2024-07-05,2026-07-04,0,0,2026-01-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1130183,pre24,2022-07-05,2024-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1130183,post24,2024-07-05,2026-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1131169,pre24,2022-07-05,2024-07-04,0,0,2026-01-15,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1131169,post24,2024-07-05,2026-07-04,0,0,2026-01-15,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1131176,pre24,2022-07-05,2024-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1131176,post24,2024-07-05,2026-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1131819,pre24,2022-07-05,2024-07-04,0,0,2026-02-26,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
1131819,post24,2024-07-05,2026-07-04,0,0,2026-02-26,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
1132471,pre24,2022-07-05,2024-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1132471,post24,2024-07-05,2026-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1132492,pre24,2022-07-05,2024-07-04,0,0,2026-01-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1132492,post24,2024-07-05,2026-07-04,0,0,2026-01-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1132808,pre24,2022-07-05,2024-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1132808,post24,2024-07-05,2026-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1134458,pre24,2022-07-05,2024-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1134458,post24,2024-07-05,2026-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1134784,pre24,2022-07-05,2024-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1134784,post24,2024-07-05,2026-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1135118,pre24,2022-07-05,2024-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1135118,post24,2024-07-05,2026-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1135442,pre24,2022-07-05,2024-07-04,0,0,2025-12-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1135442,post24,2024-07-05,2026-07-04,0,0,2025-12-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1137096,pre24,2022-07-05,2024-07-04,0,0,2025-11-28,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1137096,post24,2024-07-05,2026-07-04,0,0,2025-11-28,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138088,pre24,2022-07-05,2024-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138088,post24,2024-07-05,2026-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138116,pre24,2022-07-05,2024-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138116,post24,2024-07-05,2026-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138417,pre24,2022-07-05,2024-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138417,post24,2024-07-05,2026-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138747,pre24,2022-07-05,2024-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138747,post24,2024-07-05,2026-07-04,0,0,2025-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138752,pre24,2022-07-05,2024-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138752,post24,2024-07-05,2026-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138781,pre24,2022-07-05,2024-07-04,0,0,2026-02-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138781,post24,2024-07-05,2026-07-04,0,0,2026-02-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138799,pre24,2022-07-05,2024-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1138799,post24,2024-07-05,2026-07-04,1,1,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1140390,pre24,2022-07-05,2024-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1140390,post24,2024-07-05,2026-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1140414,pre24,2022-07-05,2024-07-04,0,0,2026-01-30,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1140414,post24,2024-07-05,2026-07-04,0,0,2026-01-30,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1140728,pre24,2022-07-05,2024-07-04,0,0,2026-01-28,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1140728,post24,2024-07-05,2026-07-04,0,0,2026-01-28,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1141053,pre24,2022-07-05,2024-07-04,0,0,2025-12-22,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1141053,post24,2024-07-05,2026-07-04,0,0,2025-12-22,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1141715,pre24,2022-07-05,2024-07-04,0,0,2026-01-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1141715,post24,2024-07-05,2026-07-04,0,0,2026-01-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1141727,pre24,2022-07-05,2024-07-04,0,0,2026-03-22,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1141727,post24,2024-07-05,2026-07-04,0,0,2026-03-22,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1142379,pre24,2022-07-05,2024-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1142379,post24,2024-07-05,2026-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1143363,pre24,2022-07-05,2024-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1143363,post24,2024-07-05,2026-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1144707,pre24,2022-07-05,2024-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1144707,post24,2024-07-05,2026-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1144724,pre24,2022-07-05,2024-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1144724,post24,2024-07-05,2026-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1144730,pre24,2022-07-05,2024-07-04,0,0,2026-03-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1144730,post24,2024-07-05,2026-07-04,0,0,2026-03-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1145019,pre24,2022-07-05,2024-07-04,0,0,2026-02-26,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1145019,post24,2024-07-05,2026-07-04,0,0,2026-02-26,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1145349,pre24,2022-07-05,2024-07-04,0,0,2026-02-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1145349,post24,2024-07-05,2026-07-04,0,0,2026-02-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146722,pre24,2022-07-05,2024-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146722,post24,2024-07-05,2026-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146733,pre24,2022-07-05,2024-07-04,0,0,2026-02-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146733,post24,2024-07-05,2026-07-04,0,0,2026-02-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146751,pre24,2022-07-05,2024-07-04,0,0,2026-02-09,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1146751,post24,2024-07-05,2026-07-04,0,0,2026-02-09,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1146767,pre24,2022-07-05,2024-07-04,0,0,2025-12-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146767,post24,2024-07-05,2026-07-04,0,0,2025-12-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146780,pre24,2022-07-05,2024-07-04,0,0,2026-01-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146780,post24,2024-07-05,2026-07-04,0,0,2026-01-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146999,pre24,2022-07-05,2024-07-04,0,0,2026-01-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1146999,post24,2024-07-05,2026-07-04,0,0,2026-01-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1147329,pre24,2022-07-05,2024-07-04,0,0,2026-01-14,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1147329,post24,2024-07-05,2026-07-04,0,0,2026-01-14,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1147653,pre24,2022-07-05,2024-07-04,0,0,2026-02-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1147653,post24,2024-07-05,2026-07-04,0,0,2026-02-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1147987,pre24,2022-07-05,2024-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1147987,post24,2024-07-05,2026-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1149963,pre24,2022-07-05,2024-07-04,0,0,2026-03-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1149963,post24,2024-07-05,2026-07-04,0,0,2026-03-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1150294,pre24,2022-07-05,2024-07-04,0,0,2026-02-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1150294,post24,2024-07-05,2026-07-04,0,0,2026-02-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1150622,pre24,2022-07-05,2024-07-04,0,0,2026-02-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1150622,post24,2024-07-05,2026-07-04,0,0,2026-02-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1150959,pre24,2022-07-05,2024-07-04,0,0,2026-03-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1150959,post24,2024-07-05,2026-07-04,0,0,2026-03-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1152277,pre24,2022-07-05,2024-07-04,0,0,2026-03-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1152277,post24,2024-07-05,2026-07-04,0,0,2026-03-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1153262,pre24,2022-07-05,2024-07-04,0,0,2026-02-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1153262,post24,2024-07-05,2026-07-04,0,0,2026-02-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1153956,pre24,2022-07-05,2024-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1153956,post24,2024-07-05,2026-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1153973,pre24,2022-07-05,2024-07-04,0,0,2026-03-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1153973,post24,2024-07-05,2026-07-04,0,0,2026-03-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1154253,pre24,2022-07-05,2024-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1154253,post24,2024-07-05,2026-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1154586,pre24,2022-07-05,2024-07-04,0,0,2026-01-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1154586,post24,2024-07-05,2026-07-04,0,0,2026-01-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1155571,pre24,2022-07-05,2024-07-04,0,0,2026-01-15,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1155571,post24,2024-07-05,2026-07-04,0,0,2026-01-15,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1155585,pre24,2022-07-05,2024-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1155585,post24,2024-07-05,2026-07-04,0,0,2025-12-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1155908,pre24,2022-07-05,2024-07-04,0,0,2026-01-12,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1155908,post24,2024-07-05,2026-07-04,0,0,2026-01-12,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
1156562,pre24,2022-07-05,2024-07-04,0,0,2026-01-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1156562,post24,2024-07-05,2026-07-04,0,0,2026-01-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1156897,pre24,2022-07-05,2024-07-04,0,0,2026-02-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1156897,post24,2024-07-05,2026-07-04,0,0,2026-02-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158221,pre24,2022-07-05,2024-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158221,post24,2024-07-05,2026-07-04,0,0,2026-01-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158557,pre24,2022-07-05,2024-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158557,post24,2024-07-05,2026-07-04,0,0,2026-01-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158561,pre24,2022-07-05,2024-07-04,0,0,2026-03-30,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158561,post24,2024-07-05,2026-07-04,0,0,2026-03-30,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158601,pre24,2022-07-05,2024-07-04,0,0,2026-01-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158601,post24,2024-07-05,2026-07-04,0,0,2026-01-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158640,pre24,2022-07-05,2024-07-04,0,0,2026-03-11,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158640,post24,2024-07-05,2026-07-04,0,0,2026-03-11,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158877,pre24,2022-07-05,2024-07-04,0,0,2026-01-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1158877,post24,2024-07-05,2026-07-04,0,0,2026-01-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1159532,pre24,2022-07-05,2024-07-04,0,0,2026-03-28,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1159532,post24,2024-07-05,2026-07-04,0,0,2026-03-28,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1159889,pre24,2022-07-05,2024-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1159889,post24,2024-07-05,2026-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160529,pre24,2022-07-05,2024-07-04,0,0,2026-04-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160529,post24,2024-07-05,2026-07-04,0,0,2026-04-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160538,pre24,2022-07-05,2024-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160538,post24,2024-07-05,2026-07-04,0,0,2026-01-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160540,pre24,2022-07-05,2024-07-04,0,0,2026-04-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160540,post24,2024-07-05,2026-07-04,0,0,2026-04-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160593,pre24,2022-07-05,2024-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1160593,post24,2024-07-05,2026-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1162175,pre24,2022-07-05,2024-07-04,0,0,2025-12-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1162175,post24,2024-07-05,2026-07-04,0,0,2025-12-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1162524,pre24,2022-07-05,2024-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1162524,post24,2024-07-05,2026-07-04,0,0,2025-12-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1162548,pre24,2022-07-05,2024-07-04,0,0,2026-01-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1162548,post24,2024-07-05,2026-07-04,1,1,2026-01-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1163493,pre24,2022-07-05,2024-07-04,0,0,2026-03-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1163493,post24,2024-07-05,2026-07-04,0,0,2026-03-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1163821,pre24,2022-07-05,2024-07-04,0,0,2026-03-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1163821,post24,2024-07-05,2026-07-04,0,0,2026-03-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1164153,pre24,2022-07-05,2024-07-04,0,0,2026-02-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1164153,post24,2024-07-05,2026-07-04,0,0,2026-02-06,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1164182,pre24,2022-07-05,2024-07-04,0,0,2026-03-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1164182,post24,2024-07-05,2026-07-04,0,0,2026-03-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165149,pre24,2022-07-05,2024-07-04,0,0,2026-03-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165149,post24,2024-07-05,2026-07-04,0,0,2026-03-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165154,pre24,2022-07-05,2024-07-04,0,0,2026-01-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165154,post24,2024-07-05,2026-07-04,0,0,2026-01-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165476,pre24,2022-07-05,2024-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165476,post24,2024-07-05,2026-07-04,0,0,2026-03-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165804,pre24,2022-07-05,2024-07-04,0,0,2026-01-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1165804,post24,2024-07-05,2026-07-04,0,0,2026-01-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1166800,pre24,2022-07-05,2024-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1166800,post24,2024-07-05,2026-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1168445,pre24,2022-07-05,2024-07-04,0,0,2026-02-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1168445,post24,2024-07-05,2026-07-04,0,0,2026-02-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1169101,pre24,2022-07-05,2024-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1169101,post24,2024-07-05,2026-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1169769,pre24,2022-07-05,2024-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1169769,post24,2024-07-05,2026-07-04,0,0,2026-01-19,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1170090,pre24,2022-07-05,2024-07-04,0,0,2026-04-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1170090,post24,2024-07-05,2026-07-04,0,0,2026-04-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1171089,pre24,2022-07-05,2024-07-04,0,0,2026-02-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1171089,post24,2024-07-05,2026-07-04,0,0,2026-02-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1171418,pre24,2022-07-05,2024-07-04,0,0,2026-02-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1171418,post24,2024-07-05,2026-07-04,0,0,2026-02-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1171748,pre24,2022-07-05,2024-07-04,0,0,2026-01-20,0,NEWLY_RAP_BOUND,C3,treated,treated,control_overlap_original_newly_rap_bound,control_overlap_original_newly_rap_bound
1171748,post24,2024-07-05,2026-07-04,0,0,2026-01-20,0,NEWLY_RAP_BOUND,C3,treated,treated,control_overlap_original_newly_rap_bound,control_overlap_original_newly_rap_bound
1172121,pre24,2022-07-05,2024-07-04,0,0,2026-01-14,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1172121,post24,2024-07-05,2026-07-04,0,0,2026-01-14,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1172132,pre24,2022-07-05,2024-07-04,0,0,2026-01-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1172132,post24,2024-07-05,2026-07-04,0,0,2026-01-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1172735,pre24,2022-07-05,2024-07-04,0,0,2026-02-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1172735,post24,2024-07-05,2026-07-04,0,0,2026-02-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1173064,pre24,2022-07-05,2024-07-04,0,0,2026-01-14,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1173064,post24,2024-07-05,2026-07-04,0,0,2026-01-14,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1173399,pre24,2022-07-05,2024-07-04,0,0,2026-01-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1173399,post24,2024-07-05,2026-07-04,0,0,2026-01-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1173721,pre24,2022-07-05,2024-07-04,0,0,2026-01-20,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1173721,post24,2024-07-05,2026-07-04,0,0,2026-01-20,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1174715,pre24,2022-07-05,2024-07-04,0,0,2026-03-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
1174715,post24,2024-07-05,2026-07-04,0,0,2026-03-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
